IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
Annex_I,OECD_Europe,FRO,Faroe Islands,N2O,0.190174818,0.189267831,0.189998324,0.190201868,0.190371806,0.190387016,0.191373686,0.191123738,0.190933733,0.190414653,0.190053634,0.189511221,0.189302154,0.189349464,0.189402834,0.189258225,0.189124825,0.189567457,0.189317133,0.189442242,0.189844855,0.189637868,0.189512549,0.189931672,0.190020479,0.190138226,0.190100408,0.190365653,0.19043787,0.190639131,0.190647388,0.192552125,0.192753559,0.192837427,0.193003894,0.192910686,0.192871447,0.192896603,0.192828938,0.193048873,0.193081602,0.193422176,0.19366507,0.193705348,0.197249905,0.197311091,0.197595028,0.197941098,0.198203774,0.197918686,0.198717582,0.198972286,0.198360569,0.199141063,0.199154032
Non-Annex_I,Oceania,FSM,"Micronesia, Federated States of",N2O,0.026486934,0.028101185,0.030066147,0.028275848,0.026715894,0.024868289,0.019209243,0.022698926,0.022987218,0.023372243,0.024137194,0.028199333,0.028348993,0.028351872,0.028314306,0.02946726,0.030439682,0.031558667,0.032594561,0.033064032,0.034223311,0.037955535,0.038184968,0.038157599,0.038210769,0.038964288,0.039129979,0.039143585,0.039156986,0.039189533,0.039361738,0.039321682,0.039453346,0.039538417,0.039457367,0.039478606,0.039461363,0.040119275,0.040025022,0.041689569,0.041610182,0.043929713,0.043907504,0.045203371,0.045635777,0.046218294,0.047005238,0.046524048,0.046783245,0.048450011,0.052772222,0.053505084,0.054365657,0.059847047,0.061347682
Non-Annex_I,Western_Africa,GAB,Gabon,N2O,0.332869346,0.345737424,0.355242766,0.407943978,0.413960518,0.444062912,0.481295446,0.513631294,0.551930171,0.535150103,0.529296248,0.553481653,1.054037453,1.098458399,2.549641413,0.984562351,1.035443183,2.500303324,3.382964814,0.937544508,1.06249782,0.940798731,1.462906872,3.213559811,0.958420655,0.95853901,1.836923875,0.919468152,1.309330193,1.746319016,3.327996854,0.948606647,0.935680902,1.047242706,1.172626269,1.240630977,1.33920754,1.423687069,1.548914783,1.603047413,1.736104219,1.492188166,1.354662045,1.80570196,1.719251397,1.743438984,1.770786609,1.703824497,1.704959693,1.74110486,1.719561886,1.718145455,1.762441344,1.739657284,1.806822743
Annex_I,OECD_Europe,GBR,United Kingdom,N2O,110.9327407,111.826885,114.1880159,119.1940246,130.5005056,145.8235118,158.7080773,157.2132258,157.4340341,161.0345202,154.265137,155.1571907,157.621077,156.6425322,154.2725262,151.1924382,153.0452368,146.7835697,142.0110085,141.5318266,135.7169133,132.5045789,129.2889008,128.5283708,127.2678748,126.3707946,129.592401,126.2790129,125.466582,129.1443698,123.5587517,118.0924966,115.7240278,115.5694142,114.0122758,109.1380631,107.8384523,106.7062014,103.88096,101.658334,102.8871849,101.6824317,102.3290722,103.1979882,104.6103711,104.4393863,104.1363899,104.9148595,103.8605871,102.5600391,100.2982749,99.46874188,99.62765612,97.71852671,96.69244292
Non-Annex_I,Russia +,GEO,Georgia,N2O,6.44297264,6.688596948,6.925124694,7.332175691,7.682614636,7.575974049,7.581182284,7.719460177,7.767742031,7.868758559,7.751018371,7.609936185,7.243033854,7.054230934,7.070262765,6.98833539,6.663163292,6.673024969,6.394694663,6.218799645,5.956249076,5.63416665,5.366027734,5.144177929,4.856254333,3.936174897,4.31306581,4.805311509,4.287347157,4.344437307,4.696406069,3.297001116,4.173382969,4.477583366,4.496876607,4.48852102,4.617442634,4.651866192,4.535181393,5.062440106,5.087451005,5.19974898,5.383857768,5.583358451,5.697244247,5.3164842,5.30129747,5.200245792,5.229842392,5.209551891,5.252603205,5.511885365,5.503160852,5.336504339,5.314307045
Non-Annex_I,Western_Africa,GHA,Ghana,N2O,3.06828598,3.088032586,3.250409133,3.225437109,3.473749771,3.409285817,3.37665461,3.317824553,3.322575977,3.340760275,3.416485913,3.525751654,4.475315926,4.430273908,4.204035218,4.547290075,4.846029649,4.77755962,4.618351263,5.318594828,5.243377587,5.452364176,5.275364758,5.47130135,5.841011323,5.978183444,6.230410444,5.885231186,6.581900705,6.665077253,6.644601233,6.905393273,6.815852611,7.001484676,6.948439203,7.506003723,7.595818719,7.595856914,7.971483488,8.158387381,8.411662959,9.019187757,9.192244173,9.637360936,9.819160969,10.22811319,10.54884317,10.96052381,11.22348713,11.48868126,12.39881162,12.13357956,12.75079018,12.78131008,13.26435025
Non-Annex_I,OECD_Europe,GIB,Gibraltar,N2O,0.005112547,0.005115333,0.004519822,0.004657209,0.004490369,0.004765708,0.004581793,0.004458176,0.00431231,0.005431615,0.00609289,0.005822683,0.006196517,0.005755515,0.005592934,0.006009939,0.006896046,0.008043992,0.009325054,0.009004069,0.009301045,0.011812837,0.014126556,0.0143168,0.016199136,0.015943159,0.016049304,0.016480923,0.017155979,0.017711906,0.018387255,0.020674369,0.020979958,0.02127958,0.023037907,0.023547547,0.024304926,0.024018102,0.024293993,0.026282379,0.026390829,0.025668237,0.026154088,0.027660162,0.02953829,0.031903365,0.03334085,0.035314201,0.037412081,0.03788006,0.032046628,0.031971692,0.031954972,0.031623703,0.032067681
Non-Annex_I,Western_Africa,GIN,Guinea,N2O,2.842195581,2.835217289,2.876050551,2.977640824,3.048366588,3.150294874,3.185200128,3.202594877,3.222270352,3.250708664,3.274767731,3.299471307,4.25898211,4.335418726,4.111113318,3.962394498,3.571922734,3.780489602,3.983622506,4.467268064,4.639802509,4.89526216,4.769841749,4.75987204,5.443898896,5.687901215,6.02199391,5.495185807,6.047677662,6.342980583,6.407756921,6.98210466,6.971137863,7.147025401,7.341508653,7.890807507,8.161371645,8.420110983,8.819840555,9.077485547,9.525165918,10.01046977,10.56833777,10.90811064,11.20938814,11.66620656,12.62101838,12.85201052,13.25330299,13.94720677,14.5791614,15.061942,15.99646994,15.67668315,16.17728959
Non-Annex_I,Rest Central America,GLP,Guadeloupe,N2O,0.153501331,0.152529787,0.146499024,0.15178819,0.15012555,0.155178019,0.162171638,0.167168148,0.17365748,0.177104795,0.178098516,0.184387582,0.182471056,0.189389052,0.200800347,0.203488831,0.190904315,0.185105121,0.190324274,0.186731325,0.175761761,0.184275322,0.17963578,0.182811898,0.188173129,0.180595975,0.206338904,0.212922479,0.206670498,0.193062718,0.170350381,0.188578475,0.228620955,0.213211223,0.205745769,0.199414379,0.203353316,0.201148239,0.204253935,0.207041347,0.216992016,0.225167924,0.226303396,0.226029266,0.231053563,0.236265917,0.242407745,0.242158397,0.241315567,0.241288211,0.241008234,0.240718675,0.24038196,0.240272557,0.242341972
Non-Annex_I,Western_Africa,GMB,Gambia,N2O,0.431980189,0.450866062,0.467026099,0.474808182,0.481888686,0.493458324,0.501359745,0.506827406,0.517961434,0.52002171,0.526680355,0.536730105,0.559055237,0.555481485,0.542788556,0.568549513,0.582356146,0.598492506,0.612136255,0.62904609,0.643637869,0.675066082,0.668698045,0.674615006,0.683096383,0.688183422,0.690590816,0.693172063,0.700155949,0.713786508,0.728504587,0.710719783,0.733701152,0.837707426,0.867608894,0.882638252,0.908385735,0.928896226,0.953282196,0.98996986,0.988785287,0.913779506,0.861537946,0.921402468,0.993411479,1.010486153,0.998693605,0.920452375,0.857850974,0.826372013,0.812554744,0.810552442,0.818382893,0.820595181,0.812496042
Non-Annex_I,Western_Africa,GNB,Guinea-Bissau,N2O,0.553362112,0.568526483,0.5863179,0.60231076,0.620494239,0.648173832,0.678959477,0.707613491,0.732330261,0.759024161,0.787178744,0.814978199,0.9747595,0.997998853,0.976488378,0.972291369,1.036331903,1.05802692,1.022580881,1.119347977,1.180656988,1.236033073,1.206682354,1.203716771,1.247637452,1.278526151,1.372907972,1.3825425,1.380465542,1.458864451,1.430429832,1.448479255,1.505172241,1.528776175,1.530703976,1.48526563,1.60851181,1.667852809,1.668334153,1.74501002,1.832390265,1.870873833,1.973681209,1.929298409,1.979533112,2.02593687,1.966136355,1.98871604,2.005362299,2.006177154,2.002559062,1.987941023,2.024365505,2.00517701,2.04621174
Non-Annex_I,Western_Africa,GNQ,Equatorial Guinea,N2O,0.04492733,0.045492866,0.046157539,0.045382273,0.046559348,0.047855505,0.048603254,0.049514641,0.051444854,0.052009682,0.053894355,0.054116199,0.098753347,0.075821362,0.103981505,0.066302558,0.071197024,0.135990474,0.090546557,0.078935553,0.072783241,0.083769039,0.085078038,0.122638958,0.113012903,0.115087995,0.125313918,0.109898554,0.160412372,0.157133406,0.160365043,0.151333051,0.143211712,0.152044091,0.195518273,0.201904485,0.205310413,0.218117773,0.211891437,0.196023848,0.204681857,0.200080492,0.194837936,0.195866067,0.199260506,0.196353236,0.204238989,0.187475555,0.184387669,0.188530353,0.184900208,0.182683463,0.18324937,0.183618123,0.187085459
Annex_I,OECD_Europe,GRC,Greece,N2O,17.96552965,18.1606941,18.7627975,19.71396241,20.84879642,20.78937674,21.52858503,21.61219007,22.63807184,22.99922076,22.57209425,21.7477007,24.01676409,25.00335816,25.4146463,25.80221616,24.91233999,23.67469064,23.99105312,24.18078902,24.05290677,23.4641382,22.99096155,21.58107859,22.10052009,21.52116087,22.45844118,21.56117148,21.00462084,21.11317587,21.01457211,20.18515152,19.98752775,20.10627905,19.18280438,19.07570374,18.29913048,18.4587201,16.9963173,17.14811847,17.18777993,16.64749501,15.45818777,15.44477937,15.29929819,15.22662228,15.0799341,15.01705835,14.49966845,14.36008433,14.00709329,13.35065327,13.60169617,13.35442515,13.36239276
Non-Annex_I,Rest Central America,GRD,Grenada,N2O,0.021194812,0.021455782,0.020418128,0.020762723,0.019784081,0.01871748,0.020617969,0.022133514,0.023188723,0.023551507,0.023064471,0.023280024,0.022918498,0.022497596,0.022155419,0.021589143,0.021170264,0.021130881,0.021468604,0.021630667,0.023528695,0.023581306,0.023639125,0.024302201,0.025826852,0.025998392,0.025876957,0.027786057,0.02717447,0.027751216,0.022313891,0.022693717,0.023678497,0.024681666,0.024489297,0.024808214,0.026151724,0.026837287,0.027753719,0.028648609,0.028935621,0.026844122,0.027121355,0.028491099,0.02853119,0.028918138,0.029071537,0.029345472,0.030439686,0.033343244,0.031869655,0.032362749,0.032722647,0.0355865,0.036621933
Annex_I,OECD_Europe,GRL,Greenland,N2O,0.012334802,0.012630989,0.013077278,0.010016451,0.010300815,0.010170284,0.010132372,0.008892737,0.009649967,0.009942056,0.010393754,0.011113324,0.011325465,0.011135674,0.010904878,0.011053389,0.011008126,0.011276573,0.01111406,0.011267728,0.011464642,0.011425339,0.011752328,0.011676752,0.01195548,0.012052381,0.012096706,0.012037127,0.012198505,0.012254456,0.01086971,0.010725956,0.010454282,0.010598683,0.029619534,0.029176423,0.029921004,0.028578161,0.02907605,0.027188302,0.028949749,0.030003099,0.027209841,0.028004425,0.026674116,0.030915859,0.02809428,0.028047257,0.027183266,0.027562409,0.026164325,0.02698223,0.028169785,0.028065005,0.028247935
Non-Annex_I,Rest Central America,GTM,Guatemala,N2O,4.355630529,4.556908895,4.766151189,4.758487808,4.585166054,4.661988323,4.585861826,4.982729528,5.111193725,5.312790745,5.587824536,5.593804046,5.930636406,5.861838678,5.867737728,6.046979736,6.494990945,6.27643284,6.362761531,6.754240494,6.993990225,7.641759415,7.846954734,8.329394054,8.358284665,8.61948402,8.544741184,8.940361008,8.961752973,9.711415519,9.608588913,9.839773606,10.09498149,10.13200213,10.80441442,10.92624169,11.5276104,11.02345893,11.32238719,12.07305828,12.2625973,12.65430949,13.21264097,14.71762765,15.08821542,16.03612456,16.40036962,16.5243115,17.32225924,17.16914971,17.85361645,17.69321448,16.80858762,17.04021528,17.15477145
Non-Annex_I,Rest South America,GUF,French Guiana,N2O,0.025223742,0.026515973,0.026114295,0.02572631,0.024509457,0.025283286,0.024211913,0.027831671,0.028621581,0.030485463,0.032975784,0.035555109,0.085366762,0.227764198,0.163907483,0.101597377,0.167224483,0.283787521,0.138433996,0.133478991,0.113695524,0.187391526,0.153000244,0.228235558,0.111539785,0.11520087,0.148398757,0.143157602,0.221544168,0.167996456,0.190108544,0.069125662,0.062071748,0.066080016,0.069128693,0.073771132,0.075346741,0.073714473,0.075851663,0.090746053,0.087418602,0.086258505,0.090140552,0.090512074,0.093962964,0.097770221,0.099154257,0.097795668,0.099121632,0.099241441,0.101022112,0.103035546,0.1045641,0.106932873,0.107891308
Non-Annex_I,Oceania,GUM,Guam,N2O,0.018074007,0.014587306,0.014280753,0.014301363,0.012616837,0.012538894,0.009851874,0.010024195,0.010965259,0.011179006,0.010749662,0.01083321,0.010270627,0.010600534,0.010658095,0.01045656,0.010658879,0.010556972,0.010925979,0.007871785,0.00687577,0.006881143,0.007176509,0.007609759,0.007650893,0.007790082,0.007869171,0.007983277,0.008049364,0.008180771,0.008335004,0.015289433,0.015555865,0.015622976,0.01588274,0.015966657,0.016035751,0.016055103,0.015962579,0.016212747,0.016430504,0.016733805,0.017783865,0.01774064,0.017936641,0.018003301,0.018186197,0.018493973,0.018735962,0.019045915,0.019661094,0.019851614,0.020275138,0.020637369,0.021021794
Non-Annex_I,Rest South America,GUY,Guyana,N2O,0.913610343,0.918483701,0.923853248,0.985548012,1.007005092,1.040229575,1.047213365,1.03673112,1.034134501,0.911309559,0.945461157,0.976009808,1.143604545,1.282296994,1.3632926,1.130589384,1.114917611,1.282020819,1.282000112,1.084970554,1.052385218,1.084453451,1.223502245,1.40357675,1.238760233,1.341893962,1.379456266,1.465584713,1.508636892,1.479271818,1.629771602,1.305659562,1.236291869,1.471232826,1.34456506,1.364369014,1.249143632,1.307929878,1.295443076,1.338212465,1.490440009,1.366538466,1.444362776,1.419880791,1.468389797,1.56117103,1.543412322,1.458802329,1.464684854,1.563130116,1.477788219,1.412162991,1.410053338,1.617067692,1.820268407
Non-Annex_I,China +,HKG,Hong Kong,N2O,0.860050757,0.87389838,0.91444201,0.890681619,0.890808911,0.90023177,0.970966663,1.030542862,1.085368808,1.179375848,1.153965511,1.229854634,1.331751287,1.468294145,1.521192246,1.532982725,1.712988032,1.705276747,1.855836686,1.873996187,1.954839744,2.50986094,2.716661647,2.837326993,2.721747312,2.65933558,2.221155748,2.175157419,3.068260108,3.622870347,2.737115399,2.431339806,2.133743584,2.227485385,1.836292281,1.924971257,1.89093794,1.980590815,1.95096211,2.205533934,2.073587357,2.177005767,2.175100861,2.08589422,2.130401264,2.079146068,2.177550585,2.263505042,2.262216423,2.265429112,2.173142127,2.062478035,1.809179861,1.960107002,2.027072083
Non-Annex_I,Rest Central America,HND,Honduras,N2O,3.027462911,3.040371583,3.089656259,3.03498936,3.125904012,3.189738553,3.24478521,3.323590065,3.387280219,3.367482096,3.4640938,3.525698476,3.60123294,4.090034155,4.323694182,4.249678066,4.274831125,4.263735614,4.245066645,4.142536545,4.156549429,4.24222918,4.24002451,4.073636931,4.264162686,4.177252794,4.218123984,4.301588097,4.215657217,3.928764173,4.043494827,4.208364319,4.719571436,5.648147552,5.578632367,6.07481285,5.88801275,6.105487008,6.099473628,6.33699376,6.32084771,6.463721471,6.469213546,6.624822376,6.855255288,6.739996878,6.837075829,6.663694924,6.655372197,6.816395089,6.945897438,6.750961122,6.783768055,7.118793395,7.164064714
Annex_I,Central Europe,HRV,Croatia,N2O,10.82635287,11.17039162,11.20998294,11.70842872,12.3613257,12.27150837,12.4592743,13.0330231,12.89127795,13.05607458,12.60266128,13.01235125,12.81102154,12.70356724,14.40589537,13.83783942,13.68009766,13.61101305,13.34357462,12.17467847,11.865151,10.14068759,9.849134051,8.407545848,8.558933652,8.304895205,8.291910506,9.428217433,7.701576407,8.097125623,8.6283414,7.967226598,8.137540405,7.957430747,8.752253115,8.813326591,9.066332124,9.277990372,9.380856616,8.086612076,8.688897429,8.890531248,8.873554063,8.880046831,8.48183498,8.876979783,9.22718954,9.081966231,9.149551677,9.146782708,9.59852875,8.812161366,7.626514676,8.641401536,8.336044244
Non-Annex_I,Rest Central America,HTI,Haiti,N2O,3.537128113,3.717269556,3.801267658,3.750423437,3.641893863,3.614368418,3.698796235,3.795948273,3.905466763,4.019985649,3.83116859,3.668570108,3.470773672,3.500710586,3.514492972,3.46851965,3.376259664,3.332508852,3.299285865,3.20825593,3.09947702,3.254849351,3.575790856,3.454288535,3.440103472,3.527151725,3.671328537,3.921828331,4.207661492,4.255786662,4.636257138,4.66729761,4.709635864,4.755617647,4.757732901,4.80747472,4.821890937,4.918322379,4.918704569,4.991015189,5.094545345,5.169652084,5.16294827,5.211459585,5.31439078,5.362680021,5.476521359,5.410790244,5.296753725,5.323314217,5.265132159,5.282890319,5.3024239,5.334639267,5.357818783
Annex_I,Central Europe,HUN,Hungary,N2O,38.20010316,39.88045331,39.82180484,41.09674515,42.88845784,43.83566497,45.13576721,47.37233763,48.80898069,49.08242094,47.99648192,48.87570206,49.61980986,49.10022758,49.29026749,46.55381138,45.00665383,45.83640445,45.28055257,42.29586385,34.07914954,27.4939872,20.52844669,22.45434183,24.71324225,22.21976033,25.7855242,25.34696411,23.94412914,23.92619956,25.0028716,26.49440876,23.82162571,23.73051601,26.89458706,26.0081853,24.78326068,21.4393526,18.3266251,18.06075257,17.86531381,18.65247312,18.56059477,19.26592288,19.90767621,19.73267228,20.37212119,20.74051631,21.24264481,21.17545724,21.66259539,21.56139443,18.44502443,18.82119936,18.35561307
Non-Annex_I,Indonesia +,IDN,Indonesia,N2O,71.72541694,72.65741112,73.09966235,73.66196739,74.43714796,74.84941046,75.49875916,79.61255752,82.89575715,85.57026634,91.9043725,96.19105598,99.6545854,106.2545059,113.816287,112.9523757,119.17068,120.6126476,125.3855485,122.2478956,128.6731887,131.0765853,137.4364056,134.6864826,137.6288568,144.1504116,151.925184,142.9840125,151.3588897,148.0756491,149.6528058,148.8707946,161.4834444,157.438252,165.1322243,166.3238332,169.2191426,171.8771374,176.6063526,193.9490548,190.5128632,197.1579434,206.0878957,196.7757062,209.192614,217.9212981,207.6569743,224.85352,235.3706886,238.3784475,228.0462267,231.450524,236.8298432,242.038101,242.0733789
Non-Annex_I,India +,IND,India,N2O,249.5343603,250.5858215,257.7480924,263.3337946,270.743963,279.4616609,293.0148934,306.3171926,314.3297111,330.3526319,334.1878194,351.460313,360.1133988,382.3175196,401.5657552,411.785678,435.5407553,423.8743876,459.9141216,468.0292338,480.6756881,497.2949687,512.8986339,525.6750093,546.1890407,558.9797299,575.8187935,590.8115572,604.16459,615.3036755,603.0751291,613.1656256,594.5313967,613.8221086,636.6864816,666.4153894,702.2346242,738.1519169,759.7356169,780.326114,809.4286158,839.4210242,850.0133634,856.2160956,871.3919902,885.0045197,877.6577072,893.2170561,920.1046288,952.2895025,970.5196327,973.9511761,1008.339006,1043.365504,1069.808019
Annex_I,OECD_Europe,IRL,Ireland,N2O,27.55697791,28.18438526,28.20228864,29.40363695,30.68560516,30.79782518,30.65572692,32.23368903,33.05015607,32.86862854,33.28669816,32.51084286,32.53866022,33.19481245,33.41343351,32.88801812,33.86053306,33.39125879,33.32142216,34.02929576,34.98996293,34.15718167,34.29838896,35.31289496,35.91275653,35.88150851,35.45737125,35.86063399,37.24190465,37.1412682,36.72068452,36.37287167,35.61883931,34.74526726,34.61817284,34.91386522,34.67263948,33.69830667,33.60364555,34.73265096,33.57787103,32.22139405,33.91246086,34.17865892,34.26903537,34.60415894,35.55711826,36.24076221,34.8365646,34.11845182,33.72438145,33.31816806,32.24822317,31.66337023,31.38662062
Non-Annex_I,Middle_East,IRN,"Iran, Islamic Republic of",N2O,34.53479929,34.78608428,35.4681331,37.11830725,39.2131637,39.24718987,41.11081468,43.47264487,43.28962267,45.93594919,45.62913624,49.45570492,51.71056721,56.73357478,56.52156934,58.82358815,62.16211635,62.14749691,62.8592811,71.52766235,69.28047537,71.23374653,79.83828219,74.04473517,77.23249111,78.61752031,82.04883408,86.48499046,89.0361921,88.02884596,87.09757219,88.55942031,87.91360209,90.70518329,95.54488831,93.85339846,99.57508361,98.93742017,100.8707858,103.0681589,106.661905,103.4644017,104.9619898,102.8297007,95.4217639,92.11225686,98.83909755,98.41115254,100.9298049,101.6572759,105.5472878,110.58273,110.9825376,111.7373865,113.2777134
Non-Annex_I,Middle_East,IRQ,Iraq,N2O,9.878620339,9.693244595,10.03469016,9.589650128,9.834229706,9.940136162,10.55155381,11.01356586,11.06996922,11.58514144,11.76140181,11.79009845,12.11046245,11.91878888,12.83974729,13.38844334,13.72598435,14.10143707,14.9988515,14.75530595,15.11153891,11.60061919,13.80821139,17.38178965,17.42429051,16.81324399,16.80342043,18.02037033,18.1270668,17.76337333,17.7204363,19.1636977,23.93420785,13.55852793,12.83639184,15.88915639,15.84296388,15.63035883,16.85092469,19.39722509,20.09066218,20.83070453,21.96700071,23.4186909,24.03165447,20.9698334,23.21671286,22.06850604,23.42826005,25.2875332,22.49864355,22.73655423,24.61072907,25.54854169,26.16344166
Annex_I,OECD_Europe,ISL,Iceland,N2O,1.129908268,1.119350336,1.16613642,1.206789095,1.252544097,1.281847719,1.270961668,1.282394846,1.304963628,1.278067439,1.217968629,1.22920827,1.426844464,1.434794907,1.437036585,1.458736472,1.462524965,1.445486006,1.448828876,1.45473084,1.265958973,1.243399738,1.218576351,1.237871355,1.2295172,1.185369944,1.231857998,1.211517801,1.221977742,1.228870685,1.203557273,1.240799173,1.249604277,1.251474776,1.24447346,1.245314059,1.253308922,1.243306025,1.246412048,1.250443814,1.246589354,1.240126853,1.233639941,1.127554723,1.165669037,1.166821691,1.125863016,1.147396796,1.137084292,1.119146545,1.100129446,1.055958049,1.022452857,1.008900692,0.998187372
Non-Annex_I,Middle_East,ISR,Israel,N2O,4.340433667,4.463761822,4.654239469,4.910867125,5.187438608,5.400716588,5.464894482,5.651865181,5.687997674,5.749635396,5.856453743,6.011621553,5.944971633,6.099287681,6.239527396,6.27536053,6.237073796,6.436173278,6.44691353,6.544933513,6.640957931,6.628136413,6.774391498,6.979758713,7.732304148,8.020319378,8.507173198,8.936795571,9.163225918,9.047343869,8.740182638,8.616735965,8.971437575,9.093458629,9.206117745,9.010023321,9.256665,9.43645899,8.684089141,8.689051659,9.006322031,9.122556826,9.675634747,9.322257055,9.294540009,9.459631913,9.547588841,9.777356894,9.892390129,10.15877727,10.00570807,9.230553941,9.755745473,9.556971299,9.480407269
Annex_I,OECD_Europe,ITA,Italy,N2O,90.09940447,88.16773738,86.04988599,91.16712789,85.50052325,82.85747642,88.35994617,84.99016762,93.47983897,94.04099494,90.77927387,87.76055476,84.06702062,81.40443578,84.05742542,87.2774219,90.33765464,114.2004637,98.34811245,94.76572332,95.30973024,91.68632605,90.03720144,90.94961492,89.84447268,92.40255913,89.91992045,90.13077803,90.70633271,90.21153979,90.10915271,87.83880985,88.91586975,88.23004781,85.18049882,83.67923472,66.29970987,65.33314326,61.12087296,58.54818924,57.7045042,56.65033037,56.89580441,56.35721589,56.06169649,56.37590139,56.37384441,55.73538017,56.21279806,54.88528186,54.20449973,51.48205753,51.04623332,49.7427841,48.79079088
Non-Annex_I,Rest Central America,JAM,Jamaica,N2O,1.197451176,1.209447687,1.200542471,1.225125897,1.22837335,1.225578295,1.177501219,1.180679136,1.19479173,1.169804735,1.176780336,1.173067589,1.172632245,1.242463732,1.259711125,1.220274763,1.248425763,1.275311636,1.263619121,1.338504819,1.439569652,1.442425939,1.527856388,1.562818285,1.520976588,1.591033484,1.605012491,1.611720394,1.665890814,1.733741077,1.632212876,1.635749375,1.658051452,1.71428981,1.687752739,1.673530158,1.545927485,1.513514833,1.357196751,1.300616955,1.248124662,1.257055785,1.259023703,1.23407471,1.236965698,1.20771457,1.213361013,1.220929436,1.273559448,1.275970213,1.162631524,1.205024502,1.238836963,1.24253823,1.256376776
Non-Annex_I,Middle_East,JOR,Jordan,N2O,0.85444098,0.916556907,0.961667586,1.006125211,1.040320132,1.027385332,1.019446112,1.024267274,1.128023716,1.239009384,1.27549656,1.355156693,1.518522299,1.585330423,1.563644905,1.746497799,1.568141212,1.727966146,1.929517108,1.890171591,1.910334742,2.433348319,2.462974042,2.430792457,2.307055091,2.46064757,2.450112108,2.578674446,2.612574107,2.617045031,2.450941879,2.480155408,2.581434107,2.610087674,2.555720157,2.837246119,2.70071474,2.911697897,3.129958792,3.068979072,3.217690713,3.433308639,3.742525797,3.909009965,4.134258397,4.001779997,4.212001287,4.181946344,4.180849796,4.177735929,4.084073985,4.16854423,4.204162524,4.287886061,4.331938459
Annex_I,Japan,JPN,Japan,N2O,90.62944084,92.38107381,95.49061266,98.96004612,96.29311063,91.32103591,94.77761922,95.88817599,96.80986604,99.6312191,94.40055063,93.58932914,99.98475098,102.2846487,107.2100876,109.6867623,108.1972036,109.4775517,116.1556119,117.3843955,109.7368858,111.8501559,118.0190748,120.0500954,129.3541977,130.4065488,140.1491214,138.8868038,140.2497304,130.7627471,99.55358759,97.76552936,95.34644528,94.02169352,92.45905372,88.96274953,85.67953138,84.38453162,79.54125496,72.93617045,74.42320854,72.48978899,72.06912265,72.29770439,69.55702813,68.53781137,67.65778499,68.0688292,66.36996805,65.73387953,64.16195747,65.72238235,64.98908329,63.90522052,62.36535953
Non-Annex_I,Asia-Stan,KAZ,Kazakhstan,N2O,41.48294746,42.33200372,43.16205604,45.58619472,45.45553932,45.60152245,48.22694666,47.67978004,50.33773936,49.30060337,50.06017496,48.48577896,49.73864058,49.76414645,49.32369134,49.66966161,50.36550686,51.92331913,51.3796145,51.85263055,52.51456545,50.39857649,48.25619907,43.9568077,40.53357188,33.16028322,28.47141793,23.67435525,20.37171915,20.10788844,20.08240374,21.23323378,23.9351783,23.50720917,24.19170628,25.67389317,27.4699388,28.89391211,29.70838009,29.78603408,29.58155898,32.68185069,29.56744232,29.5713318,30.51472399,30.74426405,32.10397538,34.21943793,34.77297598,34.30093083,36.61796106,37.42082933,39.87326079,36.99500452,39.50002111
Non-Annex_I,Eastern_Africa,KEN,Kenya,N2O,17.82692265,18.26785951,18.74425964,18.79815633,18.86493233,19.15028974,18.8681632,19.3699693,20.9675762,22.65531236,20.61820769,20.29788236,22.58250629,24.94715916,25.69466579,25.49991978,26.18147985,26.28353527,28.36054842,28.95361995,29.40615111,28.72630222,28.92439216,29.45294225,29.72354579,29.5873939,28.36594061,28.2322128,28.44401591,30.82584977,29.33958841,28.96160016,29.67037115,31.44516737,33.45942818,32.96381498,32.02186806,47.18959039,48.01302706,46.8323697,47.83745286,48.68751933,48.33347792,48.85924091,49.450449,49.88852842,53.8939952,51.24150211,52.35638549,59.26170081,68.17092565,61.17819224,62.20247882,59.41100494,60.78674722
Non-Annex_I,Asia-Stan,KGZ,Kyrgyzstan,N2O,6.524954662,6.685995782,6.836636017,6.948717336,7.152744592,7.275375807,7.42038542,7.530079743,7.7518186,7.837447571,7.926974811,7.828527217,7.931155911,8.01172245,8.107597759,8.139165577,8.20321436,8.389645087,8.291739779,8.096658245,8.257916238,7.828125479,7.016098828,6.38458741,5.546666387,4.544410774,4.275240567,4.116020323,4.176622031,4.188039856,4.189193586,3.851014247,3.873032392,3.966253812,3.940497384,3.976498012,4.078624913,4.274867963,4.491059688,5.423623731,5.502267446,5.695288013,5.851915073,6.214456551,6.091748979,5.885603884,5.891372699,6.80389023,6.751432005,7.227982579,6.980223113,7.135020854,6.701321955,6.583196701,6.671097058
